Title,Rating,Genres,Url
The Black Room (2017) ,3.3,"Comedy, Horror            ",www.imdb.com/title/tt5431600/
What a Carve Up! (1961) ,6.3,"Comedy, Horror, Mystery            ",www.imdb.com/title/tt0056285/
The Night Sitter (2018) ,4.8,"Comedy, Horror            ",www.imdb.com/title/tt6942194/
Haunter (2013) ,5.9,"Fantasy, Horror, Mystery            ",www.imdb.com/title/tt2345567/
Hungerford (2014) ,3.8,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt3552892/
Scars of Dracula (1970) ,6.2,Horror            ,www.imdb.com/title/tt0067713/
Balada triste de trompeta (2010) ,6.5,"Comedy, Drama, Horror            ",www.imdb.com/title/tt1572491/
Le notti del terrore (1981) ,5.7,Horror            ,www.imdb.com/title/tt0081248/
Pandemonium (1982) ,5.3,"Comedy, Horror, Mystery            ",www.imdb.com/title/tt0084464/
The Giant Spider Invasion (1975) ,3.1,"Horror, Sci-Fi            ",www.imdb.com/title/tt0073043/
Tôkyô gûru (2017) ,5.7,"Action, Drama, Fantasy            ",www.imdb.com/title/tt5815944/
Tone-Deaf (2019) ,4.8,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt8332666/
Smiley (2012) ,3.4,"Comedy, Horror, Mystery            ",www.imdb.com/title/tt2025667/
The Curse (1987) ,5.2,"Horror, Sci-Fi            ",www.imdb.com/title/tt0092809/
Vampires: Los Muertos (2002) ,4.5,"Action, Horror, Thriller            ",www.imdb.com/title/tt0272147/
The Day of the Triffids (1963) ,6.2,"Horror, Sci-Fi            ",www.imdb.com/title/tt0055894/
Tormented (I) (2009) ,5.1,"Comedy, Horror            ",www.imdb.com/title/tt1100053/
Still/Born (2017) ,5.4,"Horror, Thriller            ",www.imdb.com/title/tt6087426/
Even Lambs Have Teeth (2015) ,5.1,"Horror, Thriller            ",www.imdb.com/title/tt4147210/
Driven (I) (2019) ,6.2,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt7692822/
Le temps du loup (2003) ,6.6,"Drama, Horror            ",www.imdb.com/title/tt0324197/
The Huntress: Rune of the Dead (2019) ,5.6,"Action, Drama, Fantasy            ",www.imdb.com/title/tt8284860/
Navy Seals vs. Zombies (2015) ,3.3,"Action, Horror            ",www.imdb.com/title/tt4511566/
Trauma (II) (2017) ,5.2,"Action, Drama, Horror            ",www.imdb.com/title/tt6705640/
Kyûketsuki hantâ D (1985) ,7.2,"Animation, Action, Fantasy            ",www.imdb.com/title/tt0090248/
The Dead Pit (1989) ,5.4,Horror            ,www.imdb.com/title/tt0122037/
Perdita Durango (1997) ,6.3,"Action, Crime, Horror            ",www.imdb.com/title/tt0119879/
Les 7 jours du talion (2010) ,6.5,"Crime, Drama, Horror            ",www.imdb.com/title/tt0445054/
It Came from Outer Space (1953) ,6.5,"Horror, Sci-Fi            ",www.imdb.com/title/tt0045920/
The Vault (2017) ,4.8,"Crime, Horror, Mystery            ",www.imdb.com/title/tt1785635/
Campfire Tales (1997) ,5.9,Horror            ,www.imdb.com/title/tt0115813/
A Bucket of Blood (1959) ,6.7,"Comedy, Crime, Horror            ",www.imdb.com/title/tt0052655/
The Thinning: New World Order (2018) ,3.9,"Action, Drama, Horror            ",www.imdb.com/title/tt7764650/
Deep Murder (2019) ,4.2,"Comedy, Horror            ",www.imdb.com/title/tt6975598/
Dead Space (1991) ,3.3,"Horror, Sci-Fi            ",www.imdb.com/title/tt0101675/
Mother's Day (1980) ,5.4,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt0081186/
Fascination (1979) ,6.1,Horror            ,www.imdb.com/title/tt0079135/
Chillerama (2011) ,5.7,"Action, Comedy, Horror            ",www.imdb.com/title/tt1727252/
Crimewave (1985) ,5.7,"Comedy, Crime, Horror            ",www.imdb.com/title/tt0088967/
Berserk: Ougon Jidai-hen I - Haou no Tamago (2012) ,7.6,"Animation, Action, Adventure            ",www.imdb.com/title/tt2210479/
Joshua (2007) ,5.9,"Drama, Horror, Thriller            ",www.imdb.com/title/tt0808331/
The Baby (1973) ,6.1,"Drama, Horror, Thriller            ",www.imdb.com/title/tt0069754/
Dead Rising: Endgame (2016) ,4.8,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt5481404/
The Guardian (1990) ,5.4,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0099710/
Roger Corman's Frankenstein Unbound (1990) ,5.5,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0099612/
Tôkyô zankoku keisatsu (2008) ,5.9,"Action, Comedy, Horror            ",www.imdb.com/title/tt1183732/
From Beyond the Grave (1974) ,6.7,"Fantasy, Horror            ",www.imdb.com/title/tt0070078/
Seed (2006) ,3.0,Horror            ,www.imdb.com/title/tt0758781/
Redwood Massacre: Annihilation (2020) ,None,Horror            ,www.imdb.com/title/tt10473312/
The Cottage (2008) ,6.1,"Comedy, Crime, Horror            ",www.imdb.com/title/tt0465430/
Big Legend (2018) ,4.9,"Action, Adventure, Horror            ",www.imdb.com/title/tt6409762/
Invaders from Mars (1953) ,6.3,"Horror, Sci-Fi            ",www.imdb.com/title/tt0045917/
Wind Chill (2007) ,5.8,"Drama, Horror, Thriller            ",www.imdb.com/title/tt0486051/
Waxwork II: Lost in Time (1992) ,5.5,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0105792/
In Extremis (2017) ,4.2,"Horror, Thriller            ",www.imdb.com/title/tt4081012/
The Wicker Tree (2011) ,3.8,"Drama, Horror            ",www.imdb.com/title/tt0323808/
Mountaintop Motel Massacre (1983) ,4.6,Horror            ,www.imdb.com/title/tt0091560/
House of the Long Shadows (1983) ,6.3,"Comedy, Horror, Mystery            ",www.imdb.com/title/tt0085693/
My Name Is Bruce (2007) ,6.2,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0489235/
Sette note in nero (1977) ,7.0,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0075614/
Amusement (2008) ,4.9,"Action, Comedy, Crime            ",www.imdb.com/title/tt0476958/
Astral (III) (2018) ,5.4,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt4765240/
Deathwatch (2002) ,6.0,"Drama, Horror, War            ",www.imdb.com/title/tt0286306/
Down (2001) ,4.6,"Action, Horror, Mystery            ",www.imdb.com/title/tt0247303/
Housewife (II) (2017) ,4.9,"Horror, Thriller            ",www.imdb.com/title/tt6464678/
Cockneys vs Zombies (2012) ,5.9,"Action, Comedy, Horror            ",www.imdb.com/title/tt1362058/
The Zodiac (2005) ,5.4,"Crime, Drama, Horror            ",www.imdb.com/title/tt0371739/
13B: Fear Has a New Address (2009) ,7.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt1385824/
Boo! (II) (2018) ,3.6,"Drama, Horror, Mystery            ",www.imdb.com/title/tt7235038/
Mirror Mirror (1990) ,5.7,"Horror, Thriller            ",www.imdb.com/title/tt0100156/
Tutti i colori del buio (1972) ,6.7,"Horror, Thriller            ",www.imdb.com/title/tt0069390/
The Rezort (2015) ,5.3,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt3923662/
Always Shine (2016) ,5.6,"Drama, Horror, Mystery            ",www.imdb.com/title/tt4392770/
The Vault of Horror (1973) ,6.6,Horror            ,www.imdb.com/title/tt0070868/
The Creeping Flesh (1973) ,6.3,"Horror, Sci-Fi            ",www.imdb.com/title/tt0068424/
Kanchana 2 (2015) ,5.5,"Comedy, Horror            ",www.imdb.com/title/tt3725026/
Terra Formars (2016) ,4.7,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt4433646/
Vile (2011) ,5.0,"Horror, Mystery            ",www.imdb.com/title/tt1711018/
Welcome to the Circle (2020) ,2.8,Horror            ,www.imdb.com/title/tt3918800/
The Neighbor (II) (2016) ,5.8,"Crime, Horror, Thriller            ",www.imdb.com/title/tt3330764/
Willard (1971) ,6.2,Horror            ,www.imdb.com/title/tt0067991/
Witchtrap (1989) ,4.5,"Action, Horror, Thriller            ",www.imdb.com/title/tt0098662/
The Offspring (1987) ,5.8,"Action, Drama, Horror            ",www.imdb.com/title/tt0091671/
Final Destination 6 ,None,Horror            ,www.imdb.com/title/tt9619824/
Vicious Lips (1986) ,4.6,"Horror, Music, Sci-Fi            ",www.imdb.com/title/tt0163375/
Dark Tide (2012) ,4.3,"Action, Adventure, Drama            ",www.imdb.com/title/tt1507563/
Virus (1980) ,5.0,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0082559/
My Best Friend Is a Vampire (1987) ,6.1,"Comedy, Horror, Romance            ",www.imdb.com/title/tt0095684/
Killing Birds: Raptors (1987) ,3.3,"Horror, Mystery            ",www.imdb.com/title/tt0156706/
Poultrygeist: Night of the Chicken Dead (2006) ,6.1,"Comedy, Horror, Musical            ",www.imdb.com/title/tt0462485/
Creepozoids (1987) ,3.9,"Horror, Sci-Fi            ",www.imdb.com/title/tt0092795/
Strangeland (1998) ,5.2,"Horror, Thriller            ",www.imdb.com/title/tt0124102/
The Master Cleanse (2016) ,5.3,"Comedy, Drama, Fantasy            ",www.imdb.com/title/tt3734354/
Strange Behavior (1981) ,5.6,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt0082243/
The Special (2020) ,4.9,Horror            ,www.imdb.com/title/tt9118804/
Zombie Tidal Wave (2019) ,4.4,"Action, Adventure, Comedy            ",www.imdb.com/title/tt10551118/
Conquest (1983) ,5.2,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt0085356/
The Carmilla Movie (2017) ,6.6,"Comedy, Horror, Romance            ",www.imdb.com/title/tt7427856/
I.C.U. (2009) ,2.6,"Horror, Thriller            ",www.imdb.com/title/tt1475569/
Gurotesuku (2009) ,4.7,"Horror, Thriller            ",www.imdb.com/title/tt1352369/
Mortuary (I) (2005) ,4.0,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0415167/
Parents (1989) ,6.1,"Comedy, Horror, Mystery            ",www.imdb.com/title/tt0098068/
Bloodthirsty (2020) ,6.6,Horror            ,www.imdb.com/title/tt12399056/
Amjeon (2019) ,5.2,"Horror, Mystery            ",www.imdb.com/title/tt10801398/
Wolves at the Door (2016) ,4.5,"Horror, Thriller            ",www.imdb.com/title/tt4670016/
Doghouse (2009) ,6.0,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt1023500/
Satan's Slave (1976) ,5.1,Horror            ,www.imdb.com/title/tt0075164/
Fritt vilt (2006) ,6.3,"Horror, Thriller            ",www.imdb.com/title/tt0808276/
The Evil (1978) ,5.8,"Horror, Thriller            ",www.imdb.com/title/tt0077524/
Harbinger Down (2015) ,4.5,"Horror, Sci-Fi            ",www.imdb.com/title/tt3397918/
Stridulum (1979) ,5.2,"Horror, Sci-Fi            ",www.imdb.com/title/tt0080100/
The Amusement Park (2019) ,7.0,"Drama, Horror, Thriller            ",www.imdb.com/title/tt9270362/
Dead Night (2017) ,4.3,"Fantasy, Horror            ",www.imdb.com/title/tt5719076/
Cobweb ,None,Horror            ,www.imdb.com/title/tt9100018/
Feral (2017) ,4.5,"Action, Drama, Horror            ",www.imdb.com/title/tt4974778/
Dark October (2020) ,2.5,Horror            ,www.imdb.com/title/tt13198458/
Night Tide (1961) ,6.4,"Horror, Romance, Thriller            ",www.imdb.com/title/tt0055230/
Taxiwaala (2018) ,7.0,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt8047208/
The Legacy (1978) ,5.7,Horror            ,www.imdb.com/title/tt0079450/
The Invisible Maniac (1990) ,3.9,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0099856/
Silent Rage (1982) ,5.5,"Action, Crime, Horror            ",www.imdb.com/title/tt0084684/
Kiseijuu (2014) ,6.9,"Action, Drama, Horror            ",www.imdb.com/title/tt3345472/
Legend of Siren XX: Diabolic Lust (2009) ,7.6,"Drama, Horror            ",www.imdb.com/title/tt9573984/
The Return (I) (2006) ,4.7,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0433442/
Dave Made a Maze (2017) ,6.2,"Adventure, Comedy, Fantasy            ",www.imdb.com/title/tt4457344/
The Return of the Killer Klowns from Outer Space in 3D ,None,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt1979370/
La sindrome di Stendhal (1996) ,6.0,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0117658/
Ted Bundy (2002) ,5.8,"Biography, Crime, Drama            ",www.imdb.com/title/tt0284929/
Frankenstein's Army (2013) ,5.3,Horror            ,www.imdb.com/title/tt1925435/
Due occhi diabolici (1990) ,6.1,Horror            ,www.imdb.com/title/tt0100827/
The Shout (1978) ,6.6,"Drama, Horror            ",www.imdb.com/title/tt0078259/
Paranormal Whacktivity (2013) ,2.3,"Comedy, Horror            ",www.imdb.com/title/tt1757831/
Open Water 3: Cage Dive (2017) ,4.2,"Adventure, Drama, Horror            ",www.imdb.com/title/tt4126568/
The Hound of the Baskervilles (1939) ,7.5,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0031448/
Inside (I) (2016) ,4.7,"Horror, Thriller            ",www.imdb.com/title/tt5170810/
Mulgoe (2018) ,6.0,"Action, Fantasy, Horror            ",www.imdb.com/title/tt4374286/
Wraith (I) (2017) ,3.4,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt5637736/
Gallowwalkers (2012) ,3.6,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt0829176/
Twice-Told Tales (1963) ,6.8,"Horror, Mystery, Romance            ",www.imdb.com/title/tt0057608/
I Am a Hero (2015) ,6.8,"Action, Comedy, Horror            ",www.imdb.com/title/tt3775202/
Red 11 (2019) ,5.1,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt7837402/
Primeval (2007) ,4.8,"Action, Adventure, Crime            ",www.imdb.com/title/tt0772193/
Devil's Revenge (2019) ,2.8,Horror            ,www.imdb.com/title/tt9469842/
Ben (1972) ,5.4,"Horror, Thriller            ",www.imdb.com/title/tt0068264/
Choke (2020) ,5.6,"Horror, Thriller            ",www.imdb.com/title/tt11127256/
V/H/S Viral (2014) ,4.2,"Horror, Thriller            ",www.imdb.com/title/tt3704538/
Mother Riley Meets the Vampire (1952) ,3.9,"Comedy, Horror            ",www.imdb.com/title/tt0044925/
Jisatsu sâkuru (2001) ,6.6,"Crime, Drama, Horror            ",www.imdb.com/title/tt0312843/
Boogeyman 2 (2007) ,5.0,"Drama, Horror, Thriller            ",www.imdb.com/title/tt0900357/
Demon Wind (1990) ,5.0,Horror            ,www.imdb.com/title/tt0099401/
Witchboard 2: The Devil's Doorway (1993) ,5.1,"Horror, Mystery            ",www.imdb.com/title/tt0108577/
Phoenix Forgotten (2017) ,5.3,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt6574272/
Ouija Shark (2020) ,1.8,Horror            ,www.imdb.com/title/tt11650674/
The Children (1980) ,5.5,"Horror, Sci-Fi            ",www.imdb.com/title/tt0080527/
The Borderlands (2013) ,5.8,Horror            ,www.imdb.com/title/tt2781832/
Howling III (1987) ,3.4,"Comedy, Horror            ",www.imdb.com/title/tt0093227/
The Children (2008) ,6.0,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt1172571/
The Boat (2018) ,5.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt7468616/
The Maid (2020) ,5.7,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt10147910/
Berserk: Ougon jidai-hen III - Kourin (2013) ,7.9,"Animation, Action, Adventure            ",www.imdb.com/title/tt2358913/
Patrick (1978) ,6.1,Horror            ,www.imdb.com/title/tt0078067/
Critters 4 (1992) ,4.1,"Horror, Sci-Fi            ",www.imdb.com/title/tt0101628/
It Conquered the World (1956) ,5.0,"Horror, Sci-Fi            ",www.imdb.com/title/tt0049370/
Raised by Wolves (2014) ,3.7,Horror            ,www.imdb.com/title/tt2350852/
Non ho sonno (2001) ,6.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0220827/
Blood Feast (1963) ,5.1,Horror            ,www.imdb.com/title/tt0056875/
The Ghost of Frankenstein (1942) ,6.2,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0034786/
Romina (2018) ,2.2,"Horror, Thriller            ",www.imdb.com/title/tt6090044/
Creature (2011) ,3.6,Horror            ,www.imdb.com/title/tt1686018/
Most Beautiful Island (2017) ,5.7,"Drama, Horror, Thriller            ",www.imdb.com/title/tt4866448/
And Now the Screaming Starts! (1973) ,6.0,Horror            ,www.imdb.com/title/tt0069715/
The Call of Cthulhu (2005) ,7.2,"Fantasy, Horror, Mystery            ",www.imdb.com/title/tt0478988/
Chakushin ari (2003) ,6.2,"Horror, Mystery            ",www.imdb.com/title/tt0366292/
Island of Death (1976) ,5.1,Horror            ,www.imdb.com/title/tt0188527/
Exists (2014) ,5.2,"Horror, Thriller            ",www.imdb.com/title/tt1988621/
The Black String (2018) ,5.4,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt6141334/
A Nun's Curse (2019) ,2.7,Horror            ,www.imdb.com/title/tt8426182/
House of Dracula (1945) ,5.8,"Fantasy, Horror, Sci-Fi            ",www.imdb.com/title/tt0037793/
Stepfather II (1989) ,5.7,"Horror, Thriller            ",www.imdb.com/title/tt0098385/
Something Wicked (2014) ,4.6,"Drama, Horror, Mystery            ",www.imdb.com/title/tt1327601/
Squirm (1976) ,4.8,Horror            ,www.imdb.com/title/tt0075261/
Communion (1989) ,5.6,"Biography, Drama, Horror            ",www.imdb.com/title/tt0097100/
Phantasm IV: Oblivion (1998) ,5.7,"Fantasy, Horror, Sci-Fi            ",www.imdb.com/title/tt0138703/
Landmine Goes Click (2015) ,6.0,"Action, Crime, Drama            ",www.imdb.com/title/tt2186848/
Biohazard: Damnation (2012) ,6.5,"Animation, Action, Horror            ",www.imdb.com/title/tt1753496/
Donkey Punch (2008) ,5.1,"Crime, Drama, Horror            ",www.imdb.com/title/tt0988849/
Ladrones de tumbas (1989) ,6.1,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0282672/
I Walked with a Zombie (1943) ,7.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0036027/
Al filo del hacha (1988) ,5.5,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0094627/
X (1963) ,6.7,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0057693/
Raze (2013) ,5.2,"Action, Drama, Horror            ",www.imdb.com/title/tt2111392/
Violation (2020) ,6.1,"Drama, Horror            ",www.imdb.com/title/tt12801814/
The Peanut Butter Solution (1985) ,6.2,"Adventure, Comedy, Family            ",www.imdb.com/title/tt0089789/
Black Moon (1975) ,6.3,"Fantasy, Horror, Mystery            ",www.imdb.com/title/tt0072709/
Dead Birds (2004) ,5.6,"Horror, Thriller, Western            ",www.imdb.com/title/tt0377749/
Meet the Blacks (2016) ,4.8,"Comedy, Horror            ",www.imdb.com/title/tt4191580/
Sanatorium pod klepsydra (1973) ,7.6,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0070628/
Long Weekend (2008) ,5.1,"Drama, Horror, Thriller            ",www.imdb.com/title/tt1098356/
Two Heads Creek (2019) ,5.2,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt6515200/
The Voices (2020) ,3.8,"Horror, Thriller            ",www.imdb.com/title/tt5950596/
The Battery (2012) ,6.4,"Adventure, Drama, Horror            ",www.imdb.com/title/tt2272350/
Dreamcatcher (I) (2020) ,None,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt9382172/
Bodom (2016) ,5.3,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt3743042/
Aftershock (2012) ,4.8,"Action, Adventure, Horror            ",www.imdb.com/title/tt1780762/
Camp Cold Brook (2018) ,4.8,Horror            ,www.imdb.com/title/tt5829032/
"I, Monster (1971) ",5.8,Horror            ,www.imdb.com/title/tt0068727/
The Hand (1981) ,5.5,"Drama, Horror, Thriller            ",www.imdb.com/title/tt0082497/
"Silent Night, Deadly Night 2 (1987) ",3.7,"Horror, Thriller            ",www.imdb.com/title/tt0093974/
The Gorgon (1964) ,6.5,Horror            ,www.imdb.com/title/tt0058155/
Red (XI) (2020) ,10.0,Horror            ,www.imdb.com/title/tt12757372/
"Fear, Inc. (2016) ",5.6,"Action, Comedy, Horror            ",www.imdb.com/title/tt3560148/
Amsterdamned (1988) ,6.6,"Action, Crime, Horror            ",www.imdb.com/title/tt0094651/
Shrooms (2007) ,4.7,"Comedy, Horror, Mystery            ",www.imdb.com/title/tt0492486/
Rabbit (2017) ,4.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt3415358/
Barracuda (1978) ,4.1,"Horror, Thriller            ",www.imdb.com/title/tt0077210/
Aquaslash (2019) ,4.7,Horror            ,www.imdb.com/title/tt7286836/
Redcon-1 (2018) ,4.2,"Action, Horror, Thriller            ",www.imdb.com/title/tt2034176/
The Deadly Spawn (1983) ,6.0,"Horror, Sci-Fi            ",www.imdb.com/title/tt0087998/
ABCs of Death 2 (2014) ,5.4,"Comedy, Horror            ",www.imdb.com/title/tt2926810/
The Brain That Wouldn't Die (1962) ,4.5,"Horror, Sci-Fi            ",www.imdb.com/title/tt0052646/
Minotaur (2006) ,3.6,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt0415160/
Harvest Lake (2016) ,4.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt5129156/
Stitches (I) (2012) ,5.7,"Comedy, Horror            ",www.imdb.com/title/tt2126362/
Cosa avete fatto a Solange? (1972) ,7.0,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0068416/
Gokudô kyôfu dai-gekijô: Gozu (2003) ,7.0,"Crime, Drama, Horror            ",www.imdb.com/title/tt0361668/
AfterDeath (2015) ,4.0,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt2710826/
Containment (I) (2015) ,4.9,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt3561236/
All I Need (2016) ,4.1,"Horror, Thriller            ",www.imdb.com/title/tt2370228/
The Beast of Bray Road (2005) ,4.1,Horror            ,www.imdb.com/title/tt0462193/
Shingeki no kyojin: Endo obu za wârudo (2015) ,4.8,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt4294052/
Choyonghan kajok (1998) ,7.0,"Comedy, Crime, Horror            ",www.imdb.com/title/tt0188503/
The Dawn (2019) ,4.9,"Drama, Horror, Thriller            ",www.imdb.com/title/tt7461372/
Head of the Family (1996) ,5.3,"Comedy, Horror            ",www.imdb.com/title/tt0116503/
ThanksKilling (2009) ,4.2,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt1129441/
Sabrina (2018) ,4.2,"Horror, Thriller            ",www.imdb.com/title/tt7981492/
Buio Omega (1979) ,6.3,Horror            ,www.imdb.com/title/tt0078916/
Necromancer (1988) ,4.1,Horror            ,www.imdb.com/title/tt0095716/
Ghoulies II (1987) ,4.6,"Comedy, Horror            ",www.imdb.com/title/tt0093091/
Sssssss (1973) ,5.4,"Horror, Sci-Fi            ",www.imdb.com/title/tt0070622/
Antikörper (2005) ,7.0,"Crime, Drama, Horror            ",www.imdb.com/title/tt0337573/
La lengua asesina (1996) ,4.8,"Comedy, Sci-Fi, Horror            ",www.imdb.com/title/tt0116770/
Big Bad Wolves (2013) ,6.8,"Drama, Horror, Thriller            ",www.imdb.com/title/tt2309224/
Bad Candy (2020) ,None,"Horror, Thriller            ",www.imdb.com/title/tt6561576/
Tanin no kao (1966) ,8.0,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0061065/
Frágiles (2005) ,6.1,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0422272/
Body at Brighton Rock (2019) ,5.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt7942746/
Hobgoblins (1988) ,2.3,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0089280/
The Signal (2007) ,6.0,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0780607/
Graduation Day (1981) ,4.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0082467/
Storm Warning (2007) ,5.8,"Horror, Thriller            ",www.imdb.com/title/tt0800367/
Play or Die (2019) ,3.7,"Horror, Mystery            ",www.imdb.com/title/tt9537532/
Flesh for Frankenstein (1973) ,5.9,"Horror, Sci-Fi            ",www.imdb.com/title/tt0071508/
Ne te retourne pas (2009) ,5.8,"Drama, Horror, Mystery            ",www.imdb.com/title/tt1075113/
Suspect Zero (2004) ,5.8,"Crime, Horror, Mystery            ",www.imdb.com/title/tt0324127/
Bijitâ Q (2001) ,6.6,"Comedy, Drama, Horror            ",www.imdb.com/title/tt0290329/
Sadako (2019) ,4.2,Horror            ,www.imdb.com/title/tt9764556/
Riding the Bullet (2004) ,5.2,"Horror, Thriller            ",www.imdb.com/title/tt0355954/
Triggered (I) (2019) ,5.4,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt7126710/
Camping del terrore (1986) ,4.7,"Horror, Mystery            ",www.imdb.com/title/tt0090788/
Investigation 13 (2019) ,3.9,"Horror, Thriller            ",www.imdb.com/title/tt3445280/
Casa privata per le SS (1977) ,4.4,"Horror, Thriller, War            ",www.imdb.com/title/tt0083017/
False Positive (2020) ,None,Horror            ,www.imdb.com/title/tt10096842/
The Kiss of the Vampire (1963) ,6.3,Horror            ,www.imdb.com/title/tt0057226/
Kill Theory (2009) ,5.4,"Horror, Thriller            ",www.imdb.com/title/tt0893532/
I Was a Teenage Werewolf (1957) ,5.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0050530/
The Bat (1959) ,6.1,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0052602/
Ouija House (2018) ,3.0,"Horror, Thriller            ",www.imdb.com/title/tt7375304/
Eat Locals (2017) ,5.3,"Action, Comedy, Horror            ",www.imdb.com/title/tt4401006/
Reeker (2005) ,5.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0393635/
Animal Among Us (2019) ,3.3,"Horror, Thriller            ",www.imdb.com/title/tt3612008/
Nomads (1986) ,5.4,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0091647/
Circus of the Dead (2014) ,5.6,"Action, Horror, Thriller            ",www.imdb.com/title/tt2782232/
Cottage Country (2013) ,5.6,"Comedy, Crime, Horror            ",www.imdb.com/title/tt2072933/
Night of the Big Heat (1967) ,5.7,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt0062037/
The Keeping Hours (2017) ,6.3,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt5114154/
Razorback (1984) ,6.0,"Horror, Thriller            ",www.imdb.com/title/tt0087981/
Summer Camp (2015) ,5.1,Horror            ,www.imdb.com/title/tt2638662/
La residencia (1969) ,6.9,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0064888/
Shed of the Dead (2019) ,5.0,"Comedy, Horror            ",www.imdb.com/title/tt3602422/
It Stains the Sands Red (2016) ,5.5,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt5735280/
Vampyres (2015) ,3.2,Horror            ,www.imdb.com/title/tt3654680/
At the End of Eight (2019) ,5.1,"Thriller, Horror            ",www.imdb.com/title/tt11633116/
Till Death (I) (2021) ,None,"Horror, Thriller            ",www.imdb.com/title/tt11804152/
A Christmas Horror Story (2015) ,5.7,"Fantasy, Horror, Mystery            ",www.imdb.com/title/tt3688406/
The Den (2013) ,6.0,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt2503154/
Corbin Nash (2018) ,4.9,"Action, Horror, Thriller            ",www.imdb.com/title/tt2948160/
Frauengefängnis (1976) ,4.5,"Crime, Drama, Horror            ",www.imdb.com/title/tt0073017/
Incubus (1981) ,5.5,"Horror, Thriller            ",www.imdb.com/title/tt0084133/
Le manoir (2017) ,4.6,"Comedy, Horror            ",www.imdb.com/title/tt7029854/
Digging Up the Marrow (2014) ,5.8,"Biography, Comedy, Drama            ",www.imdb.com/title/tt1991031/
